,sim_id,f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
408,4781324199,0.0,0.0,178092.46140000096,1150283.6336,-0.0203807767586596,0.0873021665874875,0.2305785113540757,0.5304868686286498,0.5491635106533149,0.3820745607454465,0.0720616628106905,0.4688642128261409,-1.6148406877439003,-0.8111738962624938,0.7799785409755557,0.0220687295548909,0.0898812909874522,0.6193136297117743,0.3410719399405089,1.0879169410719676,3.893445216134008,-1.52909464831136,-0.0095749774572578,0.0103630357585226,7
409,8322102304,0.0,0.0,174201.7347999994,1005151.2068,-0.0196744060186446,0.1212984093336286,0.1978091062100924,0.5412411468074162,0.4749036850988704,0.4514108103923455,0.1151822508210819,0.4738937420782671,-1.6175772670894573,-0.8110621674194655,0.5543674597083682,0.0675145893459341,-0.0393172631655593,0.3660573297297298,0.1591527997383312,1.03285779065404,3.803734731694287,-1.5389295424459066,-0.0121422624940982,0.0256449307468076,7
410,8255480947,0.0,0.0,109981.43310000072,1086669.6701999994,-0.0185415485621577,0.1135824163402647,0.216613570658912,0.5174066095489609,0.4747973141465684,0.4704702574294527,0.1153502135381957,0.5057803083964957,-1.6171795368426227,-0.8110688086567889,0.554015108962299,0.0532886805899506,0.081703386051958,0.3414193144621125,0.1667218218627439,1.0325587392641606,3.801103679430763,-1.5357954188752034,-0.0120858263045583,0.0252908641140882,7
411,7590910102,0.0,0.0,131154.4335000005,1086217.9907999996,-0.0233979244844748,0.1136910123591397,0.2165124709944048,0.5304830520714453,0.4659168485451067,0.4501339160572244,0.1151773850157907,0.4740088067032786,-1.617567536381699,-0.8110915002591699,0.5540299334170836,0.0177674016980504,0.0834577326795703,0.3445674847444042,0.1587258797072333,1.0338186018867048,3.803773557515408,-1.5357067310815518,-0.0120872791633666,0.0256498314572292,7
412,5114456103,0.0,0.0,153939.67279999983,1139674.313089398,-0.022808088486727,0.0932982419115011,0.2282887012570287,0.5304868686286498,0.5489115909435122,0.386608236905696,0.0720616628106905,0.4688642128261409,-1.6148406877439003,-0.8111780352120224,0.7799785409755557,0.0220687295548909,0.0948005098792883,0.6193136297117743,0.3410719399405089,1.0878869340092374,3.8938534280070174,-1.52909464831136,-0.0095749774572578,0.0098465544247067,7
413,8557791720,0.0,0.0,118569.8172000004,1074238.8985999995,-0.0201202918539217,0.1139302661133743,0.2138188273085239,0.524691385910415,0.4747935214242902,0.4704702574294527,0.1182748134669511,0.4739860737458885,-1.6175766607236348,-0.811106386631253,0.5540285399278124,0.0262628018073589,0.0821090779233394,0.3873249811096187,0.1649011146597079,1.032846439133047,3.8037428885106,-1.5366330426416082,-0.012577488517047,0.0303230294081108,7
414,2434259836,0.0,0.0,115893.38649999932,1080910.6871000002,-0.0188449560279004,0.1137937313700363,0.2152969689354325,0.5282972007233673,0.4749064891547157,0.4485673373902847,0.1151822508210819,0.4739840207268451,-1.6175768524040024,-0.8110594313742508,0.554030038039946,0.021402043393605,-0.0197654170635528,0.3386240665832555,0.1590140223077388,1.0328811440985206,3.803398029264332,-1.539771577866689,-0.0121426119051148,0.0256989744551407,7
415,7129190334,0.0,0.0,115609.3755999998,1016970.9381,-0.017326278209944,0.1204473364710994,0.2006485668508562,0.5573612697939397,0.4781027568729779,0.4758428992034925,0.1174807314441267,0.4888146298896297,-1.60521961944506,-0.8083009933001013,0.55393761578346,0.0280414701079381,0.1948971278607317,0.4365527393685772,0.169017271057972,1.024178205836709,3.811008200966997,-1.4129143803779085,-0.0075700695684149,0.0253794580696724,7
416,6127871845,0.0,0.0,157684.71200000076,1011161.8664999998,-0.022101787823738,0.1208244421589235,0.1992498092584322,0.5304586990096732,0.4738172667094192,0.4724852557510832,0.1151672122002597,0.4738770729466816,-1.6176097804855616,-0.8110587324232836,0.5540375708831397,0.0282108658535433,0.0821016256042945,0.3347982339504728,0.1683648967754135,1.0328583343755846,3.801421774145388,-1.539013952104928,-0.0120852043213385,0.0265329766813219,7
417,5902099351,0.0,0.0,167902.38309999998,1027690.9746999998,-0.0236189926133675,0.1202289932951037,0.2031554240041453,0.524765406749751,0.4745811718377288,0.4704702574294527,0.1183143187249608,0.4740053194667316,-1.6175766607236348,-0.8111013428422195,0.5537094540968576,0.0272704774672279,-0.1570673675909755,0.4020718478325827,0.1649011146597079,1.033184815385798,3.8012858394628295,-1.536625584817609,-0.0122489452148918,0.0256377321974939,7
