ADC,ADM,APH,APO,APP,ARES,AZO,BKNG,BRK-B,BTAL,BTE,BX,CASY,COST,CTA,CVX,CWST,CYA,DBMF,DECK,DOW,EGP,EXEL,FANG,FICO,FMF,FR,GILD,IVOL,KKR,KLAC,KMLM,LLY,LMT,MCK,MELI,META,MPC,MPWR,MSFT,NNN,O,ORLY,PFIX,PGR,PLD,PSA,REXR,RSBT,RSG,SCHD,SCHG,STAG,SVXY,TMUS,TRI,TRNO,TSLA,UNH,VOO,VRT,VRTX,WM,WMT,WPC,XLG,XME,XOM,GIC,date
3070.0,0.0,4688.0,0.0,0.0,5186.0,0.0,1206.0,0.0,0.0,0.0,2439.0,0.0,0.0,0.0,888.0,0.0,0.0,0.0,0.0,1657.0,0.0,0.0,941.0,674.0,0.0,0.0,822.0,0.0,475.0,1223.0,0.0,0.0,425.0,288.0,0.0,0.0,1661.0,0.0,0.0,2254.0,0.0,4043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6470.0,9566.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,0.0,0.0,0.0,1079.0,-223.19470000010915,2015-06-01
0.0,0.0,4651.0,0.0,0.0,4786.0,0.0,1308.0,0.0,0.0,0.0,2382.0,729.0,0.0,0.0,927.0,10902.0,0.0,0.0,0.0,0.0,0.0,0.0,987.0,515.0,0.0,0.0,0.0,0.0,831.0,1220.0,0.0,0.0,0.0,273.0,0.0,0.0,1614.0,0.0,1474.0,2673.0,0.0,4042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9510.0,0.0,0.0,0.0,0.0,0.0,3605.0,0.0,0.0,0.0,0.0,1491.0,0.0,0.0,4834.0,0.0,1119.0,-194.8027000001166,2015-06-29
3122.0,0.0,4550.0,1.0,0.0,0.0,88.0,1342.0,427.0,0.0,0.0,2484.0,0.0,0.0,0.0,959.0,10430.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,641.0,0.0,0.0,729.0,0.0,3218.0,1275.0,0.0,0.0,0.0,282.0,0.0,686.0,1601.0,0.0,1528.0,0.0,0.0,3869.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3027.0,0.0,0.0,0.0,0.0,1546.0,0.0,0.0,0.0,0.0,0.0,-194.73610000009649,2015-07-27
0.0,1728.0,0.0,0.0,0.0,4.0,0.0,1275.0,0.0,1.0,0.0,0.0,656.0,0.0,0.0,0.0,8599.0,0.0,0.0,0.0,1639.0,0.0,10916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.0,393.0,0.0,0.0,0.0,0.0,0.0,1520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3520.0,601.0,0.0,0.0,0.0,1485.0,0.0,0.0,0.0,0.0,0.0,483638.27139999985,2015-08-24
0.0,0.0,0.0,0.0,0.0,0.0,84.0,1261.0,0.0,3205.0,0.0,0.0,613.0,0.0,0.0,0.0,9725.0,0.0,0.0,0.0,1605.0,0.0,11449.0,0.0,0.0,0.0,0.0,833.0,0.0,0.0,0.0,0.0,862.0,392.0,319.0,0.0,0.0,1758.0,0.0,0.0,0.0,0.0,3762.0,0.0,2749.0,0.0,438.0,0.0,0.0,1743.0,0.0,0.0,0.0,0.0,128.0,1955.0,0.0,0.0,628.0,0.0,0.0,0.0,1442.0,0.0,0.0,0.0,0.0,0.0,54306.636699999915,2015-09-21
0.0,0.0,5242.0,0.0,0.0,5078.0,0.0,1202.0,0.0,0.0,0.0,3056.0,349.0,0.0,0.0,0.0,9648.0,0.0,0.0,0.0,1704.0,0.0,9648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,0.0,0.0,651.0,0.0,1347.0,1615.0,0.0,2198.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,1809.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3505.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211560.85199999996,2015-10-19
2.0,1846.0,0.0,0.0,0.0,0.0,0.0,1149.0,0.0,3433.0,0.0,0.0,0.0,0.0,0.0,0.0,10129.0,0.0,0.0,0.0,222.0,0.0,10705.0,0.0,692.0,0.0,0.0,0.0,0.0,0.0,1409.0,0.0,0.0,390.0,0.0,0.0,635.0,0.0,0.0,1504.0,2700.0,2147.0,3692.0,0.0,2264.0,0.0,415.0,0.0,0.0,0.0,6922.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,1892.0,5096.0,0.0,1206.0,-197.33199999993667,2015-11-16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8721.0,0.0,0.0,0.0,1729.0,0.0,11441.0,1023.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.0,375.0,0.0,0.0,607.0,0.0,0.0,0.0,0.0,2190.0,0.0,0.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452.0,0.0,0.0,0.0,0.0,0.0,567575.9911999998,2015-12-14
2933.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.0,0.0,1061.0,0.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,1711.0,0.0,0.0,0.0,0.0,0.0,3816.0,882.0,0.0,0.0,0.0,0.0,870.0,375.0,0.0,0.0,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2739.0,0.0,373.0,5157.0,0.0,1720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.0,3704.0,0.0,0.0,0.0,0.0,291398.57999999996,2016-01-11
2822.0,0.0,0.0,0.0,0.0,0.0,0.0,1377.0,0.0,3208.0,0.0,0.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1696.0,0.0,0.0,0.0,0.0,0.0,3850.0,911.0,0.0,0.0,1122.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,1147.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,5071.0,0.0,1639.0,0.0,0.0,0.0,0.0,1611.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1406.0,3453.0,0.0,0.0,0.0,0.0,184829.92850000015,2016-02-08
2505.0,0.0,3308.0,0.0,0.0,0.0,0.0,1567.0,0.0,2945.0,0.0,0.0,575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,0.0,0.0,0.0,649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,605.0,0.0,0.0,1390.0,2233.0,1776.0,3849.0,0.0,2574.0,0.0,0.0,4759.0,0.0,1637.0,0.0,0.0,0.0,0.0,0.0,2075.0,3641.0,0.0,644.0,0.0,0.0,0.0,1374.0,3231.0,0.0,0.0,0.0,0.0,-188.7738000000827,2016-03-07
0.0,2295.0,4922.0,5609.0,0.0,0.0,0.0,1250.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215.0,0.0,0.0,6535.0,1749.0,0.0,0.0,0.0,633.0,0.0,3785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,0.0,0.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,379.0,4807.0,0.0,0.0,6828.0,10755.0,5251.0,0.0,0.0,1914.0,0.0,4632.0,615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3591.0,0.0,-236.22850000020117,2016-04-04
2568.0,0.0,4964.0,0.0,0.0,6602.0,0.0,1307.0,0.0,4.0,0.0,0.0,636.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1815.0,1463.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,589.0,0.0,1126.0,0.0,0.0,1584.0,3626.0,0.0,2469.0,0.0,354.0,4741.0,0.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3995.0,598.0,0.0,0.0,0.0,0.0,3409.0,1958.0,0.0,1.0,0.0,-216.59990000003017,2016-05-02
2509.0,0.0,5146.0,0.0,0.0,0.0,0.0,1237.0,0.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,9285.0,0.0,0.0,6744.0,0.0,0.0,0.0,978.0,605.0,0.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,368.0,422.0,0.0,560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4452.0,0.0,0.0,0.0,0.0,4604.0,0.0,1714.0,0.0,3689.0,4089.0,0.0,0.0,0.0,0.0,0.0,3492.0,1962.0,0.0,3040.0,1143.0,-229.74949999991804,2016-05-30
2377.0,0.0,0.0,0.0,0.0,7064.0,0.0,1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9332.0,0.0,0.0,0.0,0.0,0.0,10553.0,0.0,0.0,0.0,217.0,1109.0,0.0,0.0,1078.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1061.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4364.0,0.0,1632.0,0.0,0.0,0.0,0.0,1635.0,1928.0,0.0,0.0,0.0,0.0,0.0,0.0,1309.0,3361.0,1915.0,0.0,3568.0,0.0,263711.6114000003,2016-06-27
2158.0,0.0,1.0,0.0,0.0,0.0,87.0,1439.0,0.0,0.0,0.0,0.0,581.0,514.0,0.0,1011.0,8893.0,0.0,0.0,0.0,1850.0,0.0,9001.0,1041.0,263.0,0.0,3320.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,2201.0,980.0,0.0,0.0,0.0,0.0,0.0,4258.0,0.0,0.0,0.0,0.0,4652.0,0.0,0.0,0.0,3458.0,0.0,573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3404.0,1157.0,-202.54089999990538,2016-07-25
0.0,1.0,0.0,6539.0,0.0,6539.0,0.0,1396.0,0.0,0.0,0.0,0.0,577.0,461.0,0.0,0.0,8206.0,0.0,0.0,7157.0,2000.0,0.0,8319.0,1104.0,615.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4214.0,0.0,0.0,712.0,11371.0,4542.0,0.0,0.0,0.0,0.0,4725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.0,1205.0,-169.11409999988973,2016-08-22
0.0,0.0,3651.0,6049.0,0.0,6352.0,0.0,1357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8196.0,0.0,0.0,6713.0,0.0,0.0,6634.0,0.0,0.0,0.0,3437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4432.0,0.0,0.0,0.0,11660.0,0.0,0.0,0.0,0.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707752.1542000002,2016-09-19
1.0,2393.0,2161.0,0.0,0.0,5915.0,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8506.0,0.0,0.0,0.0,0.0,0.0,5588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4473.0,0.0,1761.0,7571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2121.0,0.0,0.0,0.0,654468.3748000003,2016-10-17
0.0,0.0,0.0,0.0,0.0,4320.0,0.0,1347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7043.0,0.0,0.0,0.0,2099.0,1438.0,6608.0,984.0,0.0,0.0,0.0,1473.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,1074.0,1492.0,2574.0,0.0,0.0,0.0,3093.0,1942.0,0.0,0.0,0.0,1766.0,7585.0,11958.0,0.0,0.0,1700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176730.10730000027,2016-11-14
0.0,2416.0,0.0,6028.0,0.0,0.0,0.0,1346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6621.0,0.0,0.0,7697.0,2173.0,0.0,4697.0,0.0,0.0,0.0,3971.0,0.0,0.0,1721.0,1210.0,0.0,0.0,378.0,0.0,0.0,0.0,0.0,1065.0,1521.0,0.0,0.0,0.0,0.0,3112.0,0.0,0.0,4796.0,0.0,0.0,0.0,12336.0,0.0,0.0,0.0,2288.0,0.0,0.0,603.0,0.0,0.0,0.0,1377.0,0.0,0.0,0.0,2965.0,0.0,56534.95090000029,2016-12-12
0.0,0.0,5290.0,5821.0,0.0,7051.0,0.0,1359.0,0.0,0.0,0.0,4210.0,721.0,602.0,0.0,1038.0,6606.0,0.0,0.0,8188.0,0.0,0.0,4990.0,0.0,672.0,0.0,0.0,1541.0,0.0,5588.0,0.0,0.0,1405.0,0.0,0.0,535.0,702.0,0.0,0.0,0.0,0.0,2355.0,0.0,0.0,0.0,0.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83775.82830000017,2017-01-09
2686.0,2489.0,1.0,5685.0,0.0,952.0,0.0,1409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6675.0,0.0,0.0,0.0,2336.0,0.0,4815.0,0.0,0.0,0.0,3882.0,0.0,0.0,0.0,1234.0,0.0,0.0,0.0,619.0,0.0,0.0,0.0,0.0,1507.0,0.0,0.0,4544.0,0.0,3128.0,2044.0,0.0,4503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2275.0,0.0,1.0,607.0,0.0,0.0,0.0,0.0,4318.0,2459.0,0.0,2626.0,0.0,-258.7017999999225,2017-02-06
2628.0,2531.0,5.0,5476.0,0.0,5952.0,0.0,1358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2337.0,0.0,4227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,0.0,0.0,26.0,650.0,0.0,0.0,0.0,0.0,1484.0,0.0,0.0,0.0,0.0,2965.0,2223.0,0.0,0.0,0.0,1709.0,0.0,12385.0,5390.0,0.0,0.0,2276.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,4470.0,2388.0,0.0,2803.0,0.0,-181.3570999999065,2017-03-06
2650.0,2564.0,0.0,5387.0,0.0,0.0,0.0,1293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6712.0,0.0,0.0,9732.0,0.0,0.0,3865.0,0.0,0.0,0.0,4188.0,0.0,0.0,3410.0,1115.0,0.0,0.0,0.0,627.0,0.0,0.0,0.0,0.0,1515.0,0.0,0.0,0.0,0.0,0.0,2252.0,0.0,0.0,0.0,1643.0,0.0,12358.0,5188.0,0.0,0.0,2442.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,4407.0,2479.0,0.0,0.0,624.0,-185.6640999999363,2017-04-03
2693.0,2547.0,0.0,5088.0,0.0,0.0,0.0,1281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.0,0.0,0.0,0.0,4229.0,879.0,0.0,5699.0,1073.0,0.0,0.0,0.0,655.0,0.0,0.0,2358.0,0.0,1510.0,0.0,0.0,0.0,0.0,2946.0,2197.0,0.0,5000.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,2460.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,4326.0,2493.0,0.0,0.0,1625.0,-174.86710000014864,2017-05-01
2758.0,2643.0,0.0,4843.0,0.0,2.0,0.0,1261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6022.0,0.0,0.0,0.0,0.0,0.0,4001.0,0.0,0.0,0.0,4170.0,0.0,0.0,4696.0,1077.0,0.0,0.0,0.0,717.0,0.0,0.0,2401.0,0.0,1479.0,0.0,0.0,0.0,0.0,0.0,2174.0,0.0,0.0,0.0,0.0,0.0,12676.0,5201.0,0.0,0.0,2491.0,3745.0,4303.0,103.0,0.0,0.0,0.0,0.0,4284.0,2528.0,0.0,0.0,0.0,-179.88529999996535,2017-05-29
0.0,2.0,5428.0,4669.0,0.0,7212.0,0.0,1275.0,563.0,1.0,0.0,4122.0,858.0,0.0,0.0,0.0,6709.0,0.0,0.0,8331.0,1592.0,0.0,4823.0,0.0,698.0,0.0,0.0,2007.0,0.0,5671.0,0.0,0.0,0.0,0.0,0.0,0.0,618.0,0.0,1024.0,0.0,0.0,2680.0,5634.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129356.81889999984,2017-06-26
0.0,0.0,3771.0,5007.0,0.0,7544.0,1.0,1292.0,568.0,0.0,0.0,4135.0,950.0,668.0,0.0,1330.0,5755.0,0.0,0.0,0.0,0.0,0.0,3825.0,0.0,696.0,0.0,0.0,1840.0,0.0,5927.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,0.0,1029.0,0.0,3716.0,853.0,0.0,0.0,0.0,0.0,639.0,0.0,0.0,0.0,0.0,0.0,5176.0,0.0,1568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-189.39709999994375,2017-07-24
0.0,0.0,0.0,4837.0,0.0,7529.0,0.0,1249.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,1384.0,5778.0,0.0,0.0,0.0,0.0,1491.0,2837.0,0.0,681.0,0.0,0.0,1817.0,0.0,5774.0,0.0,0.0,0.0,426.0,0.0,0.0,116.0,0.0,1005.0,0.0,3787.0,0.0,0.0,0.0,0.0,2078.0,670.0,4454.0,0.0,1745.0,0.0,0.0,0.0,0.0,1632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1523.0,0.0,0.0,0.0,0.0,0.0,-66.91379999974743,2017-08-21
0.0,0.0,0.0,4542.0,0.0,7673.0,0.0,1374.0,0.0,2.0,0.0,2.0,1001.0,693.0,0.0,1323.0,5852.0,0.0,0.0,0.0,2682.0,1448.0,3686.0,0.0,698.0,0.0,0.0,1843.0,0.0,5450.0,0.0,0.0,0.0,405.0,0.0,0.0,0.0,0.0,110.0,0.0,3617.0,0.0,0.0,0.0,0.0,1997.0,692.0,0.0,0.0,1737.0,0.0,0.0,0.0,0.0,1609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1498.0,0.0,0.0,0.0,0.0,0.0,-179.84609999950044,2017-09-18
0.0,2961.0,0.0,4571.0,0.0,5129.0,0.0,1394.0,0.0,0.0,0.0,0.0,996.0,707.0,0.0,1268.0,5676.0,0.0,0.0,9691.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.0,0.0,0.0,0.0,0.0,1396.0,418.0,0.0,0.0,0.0,2461.0,0.0,1480.0,3618.0,0.0,0.0,0.0,0.0,1977.0,0.0,4294.0,0.0,1738.0,0.0,0.0,0.0,0.0,586.0,0.0,0.0,0.0,588.0,0.0,0.0,0.0,1502.0,0.0,0.0,0.0,0.0,0.0,-214.77039999957196,2017-10-16
0.0,0.0,2.0,4430.0,0.0,7713.0,0.0,1350.0,0.0,0.0,0.0,4373.0,958.0,723.0,0.0,0.0,54.0,0.0,0.0,0.0,2833.0,0.0,3538.0,0.0,0.0,0.0,4154.0,1756.0,0.0,5715.0,0.0,0.0,1356.0,403.0,0.0,0.0,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2001.0,667.0,4235.0,0.0,1865.0,0.0,0.0,0.0,0.0,1751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1549.0,0.0,0.0,0.0,0.0,0.0,-147.02409999934025,2017-11-13
0.0,0.0,4956.0,4693.0,0.0,7442.0,0.0,1496.0,547.0,0.0,0.0,4454.0,0.0,0.0,0.0,0.0,5205.0,0.0,0.0,8767.0,2792.0,0.0,3884.0,0.0,0.0,0.0,0.0,1899.0,0.0,5866.0,0.0,0.0,0.0,0.0,0.0,379.0,0.0,1950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,0.0,10346.0,683.0,0.0,0.0,0.0,6135.0,3666.0,0.0,109513.6083000009,2017-12-11
0.0,0.0,5125.0,4354.0,0.0,7818.0,0.0,1566.0,536.0,0.0,0.0,4587.0,921.0,1.0,0.0,0.0,5025.0,0.0,0.0,8219.0,2912.0,0.0,3994.0,0.0,0.0,0.0,0.0,1902.0,0.0,5830.0,0.0,0.0,0.0,0.0,0.0,365.0,0.0,327.0,0.0,0.0,0.0,2938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.0,0.0,0.0,0.0,6192.0,3562.0,0.0,90051.30900000106,2018-01-08
0.0,0.0,5372.0,4309.0,0.0,7457.0,0.0,1548.0,1.0,0.0,0.0,4732.0,0.0,0.0,0.0,0.0,1185.0,0.0,0.0,8346.0,3108.0,0.0,3844.0,0.0,0.0,0.0,0.0,2056.0,0.0,5700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985462.9865000013,2018-02-05
0.0,0.0,5551.0,4459.0,0.0,7218.0,0.0,1582.0,0.0,0.0,0.0,4634.0,0.0,0.0,0.0,0.0,4720.0,0.0,0.0,7175.0,3132.0,0.0,3987.0,0.0,0.0,0.0,0.0,1534.0,0.0,5767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1046498.9651000008,2018-03-05
0.0,0.0,5557.0,0.0,0.0,6116.0,1.0,1408.0,560.0,0.0,0.0,4672.0,137.0,0.0,0.0,0.0,4141.0,0.0,0.0,7261.0,3162.0,1770.0,4615.0,0.0,660.0,0.0,0.0,1997.0,0.0,5768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,3472.0,0.0,0.0,2474.0,0.0,0.0,0.0,0.0,0.0,9026.0,0.0,7064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6507.0,3448.0,0.0,-151.58059999905527,2018-04-02
0.0,0.0,5587.0,0.0,0.0,6918.0,0.0,1364.0,0.0,0.0,0.0,4713.0,0.0,0.0,0.0,0.0,4618.0,0.0,0.0,7541.0,3003.0,1683.0,5063.0,0.0,0.0,0.0,0.0,2007.0,0.0,6053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1943.0,1047.0,0.0,0.0,3227.0,0.0,0.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6637.0,0.0,0.0,3231.0,0.0,0.0,0.0,0.0,0.0,696.0,0.0,0.0,1683.0,0.0,0.0,0.0,154593.35430000117,2018-04-30
0.0,3119.0,5761.0,0.0,0.0,6817.0,0.0,1306.0,0.0,0.0,0.0,4867.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3084.0,0.0,5367.0,0.0,0.0,2.0,0.0,2087.0,0.0,5905.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,1913.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883562.1509000012,2018-05-28
0.0,3164.0,5545.0,0.0,0.0,7032.0,0.0,1353.0,0.0,0.0,0.0,4736.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3095.0,0.0,5381.0,0.0,0.0,0.0,0.0,2245.0,0.0,5483.0,472.0,0.0,0.0,0.0,0.0,0.0,0.0,1857.0,0.0,0.0,0.0,0.0,0.0,0.0,2282.0,0.0,0.0,4428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,0.0,0.0,0.0,0.0,0.0,712.0,0.0,0.0,0.0,0.0,0.0,0.0,624632.9005000014,2018-06-25
0.0,3039.0,5485.0,0.0,0.0,7103.0,164.0,1389.0,1.0,0.0,0.0,4713.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2339.0,3087.0,0.0,3449.0,0.0,0.0,0.0,0.0,2104.0,0.0,5005.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,2038.0,0.0,0.0,0.0,0.0,0.0,0.0,2359.0,0.0,0.0,4467.0,0.0,0.0,8867.0,0.0,0.0,0.0,0.0,3164.0,0.0,0.0,0.0,0.0,11437.0,722.0,0.0,0.0,0.0,6398.0,3456.0,0.0,-159.34979999857023,2018-07-23
0.0,0.0,5688.0,4210.0,0.0,0.0,0.0,1483.0,0.0,0.0,0.0,4355.0,0.0,590.0,0.0,872.0,0.0,0.0,0.0,0.0,3209.0,1564.0,2.0,0.0,562.0,0.0,0.0,2011.0,0.0,4670.0,0.0,0.0,0.0,0.0,930.0,0.0,555.0,2031.0,874.0,0.0,0.0,3142.0,0.0,0.0,2477.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3829.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273764.5122000016,2018-08-20
2855.0,0.0,0.0,4371.0,0.0,0.0,0.0,1604.0,0.0,0.0,0.0,4219.0,0.0,572.0,0.0,937.0,0.0,0.0,0.0,0.0,3231.0,0.0,0.0,0.0,538.0,0.0,4309.0,2165.0,0.0,5000.0,0.0,0.0,0.0,0.0,950.0,0.0,684.0,1884.0,287.0,1180.0,0.0,2974.0,0.0,0.0,0.0,2142.0,722.0,0.0,0.0,1764.0,0.0,0.0,0.0,0.0,0.0,0.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.56669999845326,2018-09-17
2909.0,0.0,0.0,4417.0,0.0,0.0,0.0,1587.0,544.0,0.0,0.0,4212.0,0.0,563.0,0.0,1390.0,0.0,0.0,0.0,0.0,3252.0,0.0,0.0,0.0,0.0,0.0,4515.0,2149.0,0.0,4655.0,0.0,0.0,0.0,0.0,229.0,0.0,739.0,1782.0,946.0,1131.0,3801.0,2298.0,0.0,0.0,0.0,2148.0,769.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.575499998405576,2018-10-15
