Unnamed: 0,sim_id,f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,rank
20,5199151319,0.0,0.0,131508.02560000017,1096852.2699000002,-0.020149609731813,0.1220333645352924,0.2189215474309978,0.5304586990096732,0.4738172667094192,0.4704702574294527,0.1150004891700274,0.4738770729466816,-1.617565663842678,-0.8110587324232836,0.5540375708831397,0.0282108658535433,0.077199292584643,0.3347982339504728,0.1683648967754135,1.0328583343755846,3.8013044398221534,-1.5392768682910516,-0.0120852084218185,0.0265329766813219,0
21,1381412189,0.0,0.0,122762.67609999992,1074229.9142000005,-0.0187375989845473,0.1250735040775354,0.2138167980582248,0.5304855126176736,0.4745561413810245,0.4485677751497144,0.115160891523225,0.4738812083934586,-1.6176104567795722,-0.8110622812512324,0.5543503633994152,0.0713806765159041,0.0819732601112318,0.3374191790271553,0.1686662366292505,1.0328577108552963,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.0314428962199655,0
22,2180889371,0.0,0.0,122762.67609999992,1074229.9142000005,-0.0187375989845473,0.1250735040775354,0.2138167980582248,0.5304855126176736,0.4745561413810245,0.4485677751497144,0.115160891523225,0.4738812083934586,-1.6176104567795722,-0.8110622812512324,0.5543503633994152,0.0713806765159041,0.0819732601112318,0.3374191790271553,0.1686662366292505,1.0328577108552963,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.031513269663828,0
23,5616788657,0.0,0.0,131508.02560000017,1096852.2699000002,-0.020149609731813,0.1220333645352924,0.2189215474309978,0.5304586990096732,0.4738172667094192,0.4704702574294527,0.1150004891700274,0.4738770729466816,-1.617565663842678,-0.8110587324232836,0.5540375708831397,0.0282108658535433,0.077199292584643,0.3347982339504728,0.1683648967754135,1.0328583343755846,3.8013044398221534,-1.5392768682910516,-0.0120852084218185,0.0217420534454538,0
24,6001365111,0.0,0.0,122762.67609999992,1074229.9142000005,-0.0187375989845473,0.1250735040775354,0.2138167980582248,0.5304855126176736,0.4745561413810245,0.4485677751497144,0.115160891523225,0.4738812083934586,-1.6176104567795722,-0.8110622812512324,0.5543503633994152,0.0713806765159041,0.0819732601112318,0.3374191790271553,0.1686662366292505,1.0328577108552963,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.031584650852347,0
25,4046922509,0.0,0.0,112449.91850000004,1044934.1528000004,-0.017699103016598,0.1253321744117379,0.2071887176233287,0.5573612697939397,0.4781542392964745,0.4757779940168009,0.1174691901843579,0.4888146298896297,-1.6051554058280884,-0.8083821302221494,0.5539364830563541,0.0283252127571098,-0.0273420309924877,0.6156806564827315,0.3655904325452481,1.0235474618780502,3.804803041903798,-1.4129143803779085,-0.007483911388295,0.0208363400680646,0
26,1069948469,0.0,0.0,121049.4231999982,1043410.1404884576,-0.0193560440997742,0.1277638215608918,0.2067868368592882,0.5304855126176736,0.4745561413810245,0.447798548675652,0.1172484630225376,0.4737702053139356,-1.617608686727872,-0.8102320592312825,0.5543503633994152,0.0729860374166306,0.1873744851481836,0.2334320111728577,0.6598670207100021,1.0269433273034332,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.0223027580604424,0
27,1254785854,0.0,0.0,121049.4231999982,1043410.1404884576,-0.0193560440997742,0.1277638215608918,0.2067868368592882,0.5304855126176736,0.4745561413810245,0.447798548675652,0.1172484630225376,0.4737702053139356,-1.617608686727872,-0.8102320592312825,0.5543503633994152,0.0729860374166306,0.1873744851481836,0.2334320111728577,0.6598670207100021,1.0269433273034332,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.0119161432639261,0
28,4791476502,0.0,0.0,121049.4231999982,1043410.1404884576,-0.0193560440997742,0.1277638215608918,0.2067868368592882,0.5304855126176736,0.4745561413810245,0.447798548675652,0.1172484630225376,0.4737702053139356,-1.617608686727872,-0.8102320592312825,0.5543503633994152,0.0729860374166306,0.1873744851481836,0.2334320111728577,0.6598670207100021,1.0269433273034332,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.0293888291771234,0
29,5002908266,0.0,0.0,317351.60090000136,987927.0453999996,-0.0235122096531582,0.127960184935681,0.1936655329063081,0.5304858640753063,0.4748198340325082,0.4326942204539838,0.1145418746935893,0.4738737175719342,-1.6175898011756642,-0.8110589073132283,0.5540369296591855,0.0261311917816933,-0.0339981850154101,0.2173756036389435,0.1558017060786303,1.0328576896019928,3.8032721123866766,-1.5425620203453452,-0.0119316224453772,0.0173341863603452,0
30,4063721054,0.0,0.0,122762.67609999992,1074229.9142000005,-0.0187375989845473,0.1250735040775354,0.2138167980582248,0.5304855126176736,0.4745561413810245,0.4485677751497144,0.115160891523225,0.4738812083934586,-1.6176104567795722,-0.8110622812512324,0.5543503633994152,0.0713806765159041,0.0819732601112318,0.3374191790271553,0.1686662366292505,1.0328577108552963,3.803694250013705,-1.5390062622078369,-0.0120852044001393,0.0295721540352579,0
