f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,parent_id
0.0,0.0,108091.1141000006,997722.1771000004,-0.0239042415828987,0.1045073588680689,0.1960219074584079,0.5288974750056656,0.4747462678503347,0.4774537789064637,0.1149838218412355,0.4730846419361929,-1.617380175546974,-0.8091168098227821,0.5519363570665374,0.0276878002469946,0.0875045799375883,0.3347513711156665,0.168542602915671,1.0383214514219332,3.7999215153612056,-1.548424578454091,-0.0119922700010535,0.0255881984057681,6694212473
0.0,0.0,122599.26969999984,936814.8402999984,-0.022427711165773,0.1086654236153277,0.1810572724636938,0.5245614054263926,0.4842270442155696,0.4474247294913159,0.1150637725710224,0.4700354451559115,-1.605544805368982,-0.8148886360303684,0.5562592449961282,0.0704111438968679,0.0807291567666916,0.3380420079787425,0.1713874544220809,1.0208987414484885,3.75149072178952,-1.5466324809832872,-0.0121819055585871,0.0297756471241325,4063721054
0.0,0.0,159138.75159999984,970871.1149999998,-0.0191132802210178,0.1074369181948058,0.1895787459889599,0.5233092208485223,0.4683112919448978,0.4472618838118372,0.115914440123755,0.4717124719277989,-1.6076548836129338,-0.8124929492854183,0.5539300258316826,0.07141985237981,0.0827106145794317,0.3349066314239996,0.1686946001124866,1.0246633058564878,3.811917063895579,-1.5450225062539709,-0.0121302992929396,0.0312513622234592,6001365111
0.0,0.0,173643.26579999912,886190.6874000006,-0.0259655602645123,0.102645769706166,0.16805073687541,0.53101419917263,0.4711959417997528,0.445154342703485,0.1146089431529552,0.4649250274492121,-1.6230518808882437,-0.8090339042201662,0.5519678110937792,0.0711897845371894,0.0807689887322283,0.3369302466487062,0.1685058605457251,1.0438838573918257,3.79384981682913,-1.5569041883590289,-0.0119121197935075,0.0320455290913332,1381412189
0.0,0.0,80925.24280000047,1011867.3833000005,-0.0183806133917094,0.106585715288485,0.1994293789125472,0.5225239856826209,0.4635137829351059,0.44135465579804,0.1179088132008198,0.4751675618728947,-1.6526627269870102,-0.8120180648940268,0.5494072114302758,0.0724077569314043,0.1918323974863708,0.2328267275030023,0.6503828136702652,1.0369000123390986,3.770815457075178,-1.5381354804497838,-0.0119949044154742,0.0298286625322419,4791476502
0.0,0.0,111791.85710000002,1036913.3727000006,-0.0187089214297028,0.105154201148288,0.2053183535667906,0.5411919189928028,0.4706567923271386,0.4519525505761136,0.114564080563723,0.476062678209205,-1.649567666549044,-0.8000171692730655,0.5490847384193162,0.0726668716989399,0.1872544070936791,0.2327855924362155,0.6646125007215525,1.0299940671915218,3.776799795502527,-1.564302844986185,-0.012041872084683,0.0118758622734279,1254785854
0.0,0.0,126753.3974999996,962462.4775000004,-0.0192240516018829,0.1165559851738493,0.187487660457275,0.5352239873975747,0.4710420779772705,0.4528048548396501,0.1158353306275488,0.4779084071742291,-1.6367910355954132,-0.8039592869796974,0.5495834906287013,0.0718442883055067,0.0818537482560249,0.337698222731377,0.1665895216894117,1.0363817684169043,3.814307415312588,-1.541829950749609,-0.0121471170065167,0.0312783759110012,1381412189
0.0,13095.113599999924,98496.51540000108,915310.5230999996,-0.0187112144738619,0.1054430796500396,0.1755876134653349,0.5582786665020363,0.4780639143170633,0.4829122219416095,0.1179214001668661,0.4960495518590919,-1.61559763902115,-0.7972759645599765,0.5491079754330269,-0.4123000089342765,0.0894442224276086,0.7024576550868459,0.3697242195796584,1.0157077571823316,3.821305999413336,-1.419599156981563,-0.0075015461498022,0.0207032450282851,4636711049
0.0,0.0,124695.74090000209,968881.092399999,-0.0167373283040536,0.1057048709750723,0.1890419447337363,0.5611112480160024,0.484778096912816,0.4820209627871988,0.115741440430763,0.4880654288669531,-1.6104264635612078,-0.8155174555024411,0.5515647546856906,0.0285940421249261,-0.0273936612598281,0.6084813747484248,0.3623094968422934,1.01412869638475,3.8648964031279514,-1.429320326941777,-0.0074445563421684,0.0206842427130211,4046922509
0.0,0.0,152337.3825999993,1028638.4977000008,-0.0216652571479578,0.1031250934924083,0.2033522846833022,0.5354759575487484,0.4720280666085183,0.4468153196068159,0.1141812026648225,0.4750342116093599,-1.6191778050592045,-0.8255000412083972,0.5540740355966164,0.0710020689153552,0.0811885618667122,0.338855722457406,0.1669770582186411,1.016272850598121,3.781030740065237,-1.5292432106523155,-0.0120385995763893,0.0313473703862764,1381412189
0.0,0.0,77471.02320000064,937214.8233000002,-0.0189222506870648,0.1020370403011863,0.1812067309315708,0.538230844309387,0.4727248706290849,0.4667827587426886,0.1169336023116452,0.4765394167618039,-1.621913171294868,-0.8020147689373542,0.557207316591111,0.0283026449481284,0.0766078533022197,0.3351013000824867,0.1685892575802242,1.0524845651490964,3.8662157665234633,-1.5360161627072113,-0.0120379240653333,0.0216792333392675,5616788657
0.0,0.0,148914.89280000224,1056721.8092000007,-0.0222877172508161,0.0989086501920628,0.2098362995691751,0.5396125298199846,0.4790059104537428,0.4467855283806189,0.1145192905685507,0.4733426353986,-1.619925457755332,-0.8125051446716877,0.5495895400366895,0.0711125278936691,0.0816002335584479,0.335959114551993,0.1660157766047099,1.0251724459882745,3.82263608626189,-1.5175242263225823,-0.0119389987433855,0.0318404065616283,6001365111
0.0,0.0,134037.2222000002,906618.9075,-0.0198715840295102,0.1044141850602748,0.1733476792336179,0.5291661354015382,0.4702299977059346,0.4697697528092277,0.1274683813446067,0.4706625276694878,-1.6327095203817257,-0.8133055420656239,0.5549412495453995,0.026208771277886,-0.030749297126406,0.2175780377845796,0.1574164053956833,1.035582111802568,3.884315158805432,-1.541648587549689,-0.0122334030601096,0.0166694776778413,1123944000
