f1_2008,f2_2020,f1_2022,f4_terminal,f5_worst_annual,crash,boom,p_0,p_1,p_2,p_3,p_4,p_5,p_6,p_7,p_8,p_9,p_10,p_11,p_12,p_13,p_14,p_15,p_16,parent_id
0.0,0.0,87029.85710000037,1023067.4850000005,-0.0185234532566431,0.108785065601511,0.2020467173769424,0.5431813749301879,0.4678869596772693,0.4511067386672329,0.1168665233448857,0.4716651735723195,-1.601586426046593,-0.804561931609549,0.5472377115461107,0.0724733181340866,0.1900453651061453,0.2326944010948946,0.6577390480037854,1.0114753903256053,3.796130573780681,-1.556398317386969,-0.0122087804647161,0.0219640829778799,1069948469
0.0,0.0,145296.58790000097,981027.8282000005,-0.0138954299185226,0.1152589139337092,0.1920314137532213,0.532780879307286,0.4781577549920507,0.4326898636198132,0.1137335895236354,0.4673599615874019,-1.629250980411418,-0.7963574015888331,0.5483160112123076,0.0265179807782174,-0.0342505392957234,0.2152870458054174,0.1555796486913118,1.0276232776377825,3.7915028675737656,-1.5564492034971888,-0.0120317737071883,0.0173504203953728,5002908266
0.0,0.0,124126.00599999994,1038176.8956000006,-0.0185482362611959,0.1057978551380687,0.2055869526119926,0.5393572867330947,0.4814864280823733,0.4520343586937489,0.1158459565997948,0.4656170136036225,-1.628441661676392,-0.804892572215105,0.5581462564638996,0.0735915553860182,0.1842377989759191,0.2333472355912416,0.6478015555870646,1.0237140560551186,3.7485621020727344,-1.5506186453657516,-0.0121299866006145,0.0118887274165885,1254785854
0.0,0.0,190355.89179999777,998549.8531000002,-0.0250468237986748,0.1089449859557147,0.196257141589609,0.5325072111662111,0.4753157355212935,0.4694773531682916,0.114497455229819,0.4648145717828237,-1.5787560766457682,-0.812011866496548,0.5557695927699532,0.0282265044498081,0.077496580399421,0.3302716144862772,0.168720506542852,1.021417988034463,3.849120012060861,-1.5232631890412924,-0.0121929614625567,0.0217632286446741,5616788657
0.0,0.0,126753.3974999996,962462.4775000004,-0.0192240516018829,0.1165559851738493,0.187487660457275,0.5352239873975747,0.4710420779772705,0.4528048548396501,0.1158353306275488,0.4779084071742291,-1.6367910355954132,-0.8039592869796974,0.5495834906287013,0.0718442883055067,0.0818537482560249,0.337698222731377,0.1665895216894117,1.0363817684169043,3.814307415312588,-1.541829950749609,-0.0121471170065167,0.0312783759110012,1381412189
0.0,0.0,129590.2797999999,1072686.8239000004,-0.0193907776703289,0.108259258793363,0.2134805694806485,0.5215963288560528,0.4628488018700097,0.4490526880170096,0.1182201686874006,0.4693460589401529,-1.6416950839911777,-0.8196309873930332,0.5555072848598096,0.0738750323242495,0.1872594390486767,0.232442080352581,0.6593908164428898,1.0372986350029112,3.8145919755402127,-1.5506172239545817,-0.0119633139437538,0.0222174129728643,1069948469
0.0,0.0,202784.80959999943,1001879.4214999998,-0.015639308187323,0.1144844122622472,0.1970534041029898,0.530835198842476,0.4812013319064024,0.4577494489944413,0.1133158504264366,0.4784158615142717,-1.586913910056104,-0.8023378441688855,0.5675683317710188,0.0712889923404313,0.0816089461240505,0.3327092767974626,0.1708088772829672,1.0292225227141627,3.8498539724738,-1.5254829323075771,-0.0120317745522279,0.0302566440507567,4063721054
0.0,0.0,160773.0682000002,1067965.6613000007,-0.0212200905479939,0.1117316524415901,0.2124610720480195,0.5300901188823621,0.4711179197415521,0.4471929002131095,0.116358254014397,0.4802483157833752,-1.6191768391925894,-0.8051435230001812,0.5361130389095473,0.0722255113914023,0.1859234741369407,0.2325026480927851,0.6494099507049267,1.0282668451962609,3.804029275480895,-1.5607631469552796,-0.0122560655214567,0.0291181313409684,4791476502
0.0,0.0,129353.78070000012,997125.2688,-0.0263742314886579,0.1138038530647262,0.1959281271363715,0.5331238303821841,0.4741023754968828,0.4349792456999012,0.1149662184872998,0.4684941600086611,-1.6136006852596454,-0.8157058723949057,0.5633643443800898,0.0259608094637394,-0.0347240671272933,0.2200003173978443,0.1570842011855355,1.0377157547922344,3.7833081978195913,-1.5322325975850786,-0.0120798289846057,0.0172500424911267,5002908266
0.0,0.0,119555.02230000054,994214.2783999996,-0.0225967564165662,0.1104306000682637,0.1952047891941881,0.5248022381963238,0.4715816084121563,0.4566287700652811,0.1149858544558727,0.4815966905558627,-1.594878537417889,-0.8046745965822346,0.5496270512624967,0.0715016559775314,0.0827705386363266,0.3380728996638231,0.16537778455464,1.014514002510528,3.8363145538840135,-1.5590016126983302,-0.0120719654018897,0.0295459243170521,4063721054
